ollie,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
legions,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]"
indy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
careers,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
founder,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
poverty,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
clots,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
resolutions,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
clint,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
fund,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
drawings,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
fetish,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
projection,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
repression,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
wising,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
womens,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
befc,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
giraffes,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
majestic,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
appealing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
household,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
creates,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
descriptive,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
stillness,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
shyness,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
aloof,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
analyzing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
smirking,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
wherefore,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ableness,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
indulgent,"[0.25, 0.5, 0.0, 0.25, 0.0, 0.0]"
gmc,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
denali,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
conquering,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
explorable,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ungodly,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
approve,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
disapprove,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
yesubais,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
professionally,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
smother,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
misrepresented,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
acco,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
nahariya,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
hogmanay,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
capability,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
stride,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
nonstop,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
maintained,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
outset,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
mccanns,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
disappearance,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sci,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stuffy,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
congested,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
thrill,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
velocity,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
picoult,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sporkgasm,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
backstage,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
phenomenal,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
travesty,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
drivers,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
bobby,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
melodramatically,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
taco,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
ade,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
dakota,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
hiatus,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
reaffirmed,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
inclusive,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
chemotherapy,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
pinching,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
niggles,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
poaching,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
agtalk,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
krem,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ye,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
tget,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
continent,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
messes,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
rightfully,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
albums,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lyric,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
imbicilic,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
smartest,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
elizabeth,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
unbelievable,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
shouted,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
undeveloped,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cools,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
oranges,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
fools,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
extensive,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ping,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
endings,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
devote,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0]"
atrophies,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
muas,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
declined,"[0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
rlsh,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
gimmick,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
lacked,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
eco,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
charts,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
drew,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
focalors,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
sigil,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
opium,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
incense,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
wooden,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
smack,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]"
divinity,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
sizzler,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
rv,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
dinette,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
driveway,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
trembly,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
scores,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
expanding,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
heavily,"[0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0]"
johnson,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
pi,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ata,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spewing,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
kristie,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
colby,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
reshaped,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
pressuring,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
jhbdjhdfbjdfhbfd,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
upbringing,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
contradicts,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
notion,"[0.25, 0.0, 0.0, 0.75, 0.0, 0.0]"
cocky,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
alhamdulillah,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
breastfeeding,"[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]"
hoops,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
enable,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
befuddled,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
bengals,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
degrassi,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
weep,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
oftentimes,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
coasted,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
tangle,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
stewing,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
urgent,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
stalker,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
receivers,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
steamy,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
strangling,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
bastards,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
banging,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
boats,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
syaing,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
wisely,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
milly,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
concieve,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
sexuality,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
logo,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
inadvertently,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
smidgen,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
negligible,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
blip,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
benched,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
disappointments,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
injuring,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sizes,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
melty,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
energetically,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
spoke,"[0.2, 0.2, 0.2, 0.4, 0.0, 0.0]"
atlephobia,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
returns,"[0.5, 0.25, 0.0, 0.25, 0.0, 0.0]"
mail,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0]"
jasons,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
employer,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
discontinued,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
integral,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
theif,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
copper,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
pipes,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
contemplated,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
flowed,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
outward,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
instinctively,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
passer,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
sausage,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
nw,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
skinnies,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
cumbersome,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
additionally,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
clumsiness,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
muses,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
knocking,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
victorian,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
niece,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
woah,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
phyica,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
owl,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
jigsaw,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
clich,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
smirk,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
outlook,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
adores,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
derbyshire,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
county,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
borders,"[0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]"
suburbs,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
midwest,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
heimbuch,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
midwestern,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
manly,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pointing,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
gaming,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
actauly,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
storage,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
saved,"[0.16666666666666666, 0.0, 0.0, 0.5, 0.3333333333333333, 0.0]"
willis,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
flick,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]"
monkeys,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
shack,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
follicles,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
beluga,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
embarassing,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
seeps,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
formation,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
tec,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
parishes,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
percieves,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
albuquerque,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
preferred,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
earthly,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sufficiently,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
haircute,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
athlete,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
jonti,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
valorized,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
developers,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
cig,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
colomn,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
conservatish,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
tha,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
bfs,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
unwell,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
sheets,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
reuse,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
scrap,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ashton,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
isaac,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
irritation,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
organized,"[0.0, 0.25, 0.0, 0.5, 0.25, 0.0]"
indulged,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lovin,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cafeteria,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pocketbooks,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
antm,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
beam,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
metres,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
materialise,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pas,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
metals,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sector,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
volume,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
oversharing,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
zach,"[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0]"
orgasmic,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
envelops,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
brokeup,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
schoolgirl,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
utopia,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
spoonful,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
innanimate,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
carpet,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
zenden,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
boston,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
reuters,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
dutch,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
kidnapper,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
magnate,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
freddy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
heineken,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
injured,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0]"
assault,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
devoting,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
retribution,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
incentives,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
regrets,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
premonitions,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cheese,"[0.25, 0.0, 0.5, 0.25, 0.0, 0.0]"
cindy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
atticus,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ttc,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
programmed,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
koyama,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
jene,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
braved,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
poorly,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
crochet,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
glands,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
swollen,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
bug,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
stone,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
cm,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
thickness,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
slats,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
mattress,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
unsurprisingly,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
bob,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
relented,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
corrected,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
angled,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
sweep,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
hollows,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
chin,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
daisies,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
solitary,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
krista,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
putter,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
kubricks,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ediebloom,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ibs,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
bowel,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
unreasonably,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
idiosyncrasies,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
diversified,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
enchanted,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
inclinations,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
shire,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
reunited,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
placement,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
yearnings,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
misjudged,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
unsuspecting,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
oneself,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bowling,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
texting,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
facilitating,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
societies,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
blogoversary,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
lightheaded,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
clumps,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
homeschooled,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
freelance,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
deity,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
intrusive,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
offset,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
forays,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
unacceptable,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cursing,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
omitted,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
questionable,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]"
nyps,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
webpage,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
crutches,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
disconnect,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
marlon,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
brando,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ferocious,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
bradbury,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ipad,"[0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
ugg,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lightweight,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
payday,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
loans,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
monthly,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
narrowed,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
babys,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
logically,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
spectator,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
assumption,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
functioning,"[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
midori,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
